id,name,type,city,district,neighborhood,address,latitude,longitude,services,opening_hours,is_open_24h,contact,email,source_category,metadata
DIA0046,Centre de Dialyse Saint-Augustin,Dialyse,Douala,Douala V,Village,,4.089211,9.725502,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 691 765 314,augustin@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""20"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0047,Centre Rénal Feudjio,Dialyse,Yaoundé,Yaoundé III,Mvog-Beti,,3.901434,11.594807,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 650 022 312,rénalfeudjio@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""10"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0048,Centre de Néphrologie de Étoa-Meki,Dialyse,Yaoundé,Yaoundé III,Mokolo,,3.786668,11.446438,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 690 265 926,néphrologieéto@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""12"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0049,Centre Rénal Simo,Dialyse,Yaoundé,Yaoundé IV,Essos,,3.807350,11.427326,"[""hemodialyse"", ""consultation_nephrologue""]",Lun–Ven 07h00–19h00,false,+237 655 337 227,rénalsimo@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""15"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0050,Centre de Dialyse de Ndokoti,Dialyse,Douala,Douala VI,Ndokoti,,4.043985,9.719533,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Sam 06h00–20h00,false,+237 694 217 983,ndokoti@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""8"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0051,Centre de Dialyse de Boko,Dialyse,Douala,Douala I,Bali,,4.079634,9.719872,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 694 391 298,boko@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0052,Centre Rénal Mvogo,Dialyse,Yaoundé,Yaoundé VI,Efoulan,,3.896768,11.591518,"[""hemodialyse"", ""urgences_renales""]",Lun–Ven 07h00–19h00,false,+237 692 309 418,rénalmvogo@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""15"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0053,Unité de Dialyse Ekani,Dialyse,Douala,Douala VI,Nyalla,,4.103204,9.760398,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales""]",Lun–Ven 07h00–19h00,false,+237 694 886 994,unitéekani@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""17"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0054,Centre Rénal Ndjock,Dialyse,Yaoundé,Yaoundé VI,Nkolbisson,,3.924080,11.440227,"[""hemodialyse"", ""dialyse_peritoneale"", ""urgences_renales""]",7j/7 — 06h00–22h00,false,+237 655 357 384,rénalndjock@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0055,Centre de Dialyse Saint-Cyprien,Dialyse,Yaoundé,Yaoundé V,Efoulan,,3.855633,11.432907,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 222 014 657,cyprien@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0056,Centre de Dialyse de Carrière,Dialyse,Yaoundé,Yaoundé VI,Carrière,,3.814118,11.490447,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 655 461 874,carrière@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""18"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0057,Unité de Dialyse Biyiti,Dialyse,Yaoundé,Yaoundé V,Nkoabang,,3.834729,11.582463,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 691 264 054,unitébiyiti@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""7"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0058,Dialyse Progrès,Dialyse,Douala,Douala II,PK14,,4.089011,9.645079,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 655 454 758,progrès@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""9"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0059,Centre de Dialyse de Bassa,Dialyse,Douala,Douala I,Mbanya,,4.085077,9.642922,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 693 517 831,bassa@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0060,Centre de Néphrologie de Ndokoti,Dialyse,Douala,Douala I,Akwa,,4.118019,9.724069,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 652 106 332,néphrologiendo@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0061,Centre de Néphrologie de Ndog-Passi III,Dialyse,Douala,Douala IV,Ndogbong,,3.976044,9.660176,"[""hemodialyse"", ""dialyse_peritoneale"", ""prise_en_charge_cnps""]",Lun–Sam 06h00–20h00,false,+237 698 327 794,néphrologiendo@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""13"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0062,Centre de Dialyse de Odza,Dialyse,Yaoundé,Yaoundé IV,Odza,,3.798345,11.453409,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",Lun–Sam 06h00–20h00,false,+237 243 003 973,odza@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""16"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0063,Centre de Néphrologie de Mvog-Beti,Dialyse,Yaoundé,Yaoundé V,Mendong,,3.860171,11.459949,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 677 045 188,néphrologiemvo@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0064,Centre Rénal Kamga,Dialyse,Douala,Douala II,Ndog-Bong,,4.080838,9.701054,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 694 834 417,rénalkamga@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""14"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0065,Unité de Dialyse Eba,Dialyse,Yaoundé,Yaoundé II,Efoulan,,3.753212,11.486236,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 06h00–22h00,false,+237 652 122 911,unitéeba@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0066,Centre Rénal Djoumbi,Dialyse,Douala,Douala VI,Soboum,,4.119310,9.717022,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 222 716 469,rénaldjoumbi@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""17"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0067,Centre de Dialyse de Cité des Palmiers,Dialyse,Douala,Douala III,Koumassi,,4.112234,9.645327,"[""hemodialyse"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 692 835 847,citédespalmier@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""17"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0068,Centre de Néphrologie de PK17,Dialyse,Douala,Douala I,Nzeng-Ayong,,4.000257,9.763108,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_minsante""]",7j/7 — 07h00–21h00,false,+237 693 912 466,néphrologiepk1@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""15"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0069,Centre de Néphrologie de Elig-Essono,Dialyse,Yaoundé,Yaoundé VII,Elig-Essono,,3.873922,11.518769,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 694 796 129,néphrologieeli@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""4"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0070,Centre de Néphrologie de Mvog-Atangana,Dialyse,Yaoundé,Yaoundé IV,Mvog-Atangana,,3.889267,11.493490,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 697 116 654,néphrologiemvo@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""6"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0071,Unité de Dialyse Nlend,Dialyse,Yaoundé,Yaoundé VII,Mvog-Beti,,3.797676,11.470935,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 222 725 507,uniténlend@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""15"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0072,Centre de Dialyse de Mvan,Dialyse,Yaoundé,Yaoundé III,Mvan,,3.827025,11.459454,"[""hemodialyse"", ""dialyse_peritoneale"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 691 934 691,mvan@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""7"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0073,Centre Rénal Assamba,Dialyse,Yaoundé,Yaoundé VI,Carrière,,3.888856,11.519015,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""urgences_renales""]",7j/7 — 06h00–22h00,false,+237 693 754 310,rénalassamba@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""18"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0074,Centre de Dialyse Saint-Bruno,Dialyse,Yaoundé,Yaoundé III,Essos,,3.832520,11.579893,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 655 512 242,bruno@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""20"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0075,Centre de Dialyse Saint-Marie,Dialyse,Douala,Douala I,Bali,,4.025434,9.688078,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 654 715 686,marie@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""16"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0076,Unité de Dialyse Abega,Dialyse,Yaoundé,Yaoundé II,Nlongkak,,3.847598,11.521570,"[""hemodialyse"", ""dialyse_peritoneale"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 694 541 361,unitéabega@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""13"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0077,Centre de Dialyse Saint-Joachim,Dialyse,Yaoundé,Yaoundé V,Efoulan,,3.929410,11.451862,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_minsante""]",7j/7 — 06h00–22h00,false,+237 694 721 019,joachim@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""3"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0078,Centre de Dialyse de Efoulan,Dialyse,Yaoundé,Yaoundé II,Elig-Essono,,3.798098,11.494266,"[""hemodialyse"", ""consultation_nephrologue"", ""urgences_renales"", ""prise_en_charge_cnps""]",7j/7 — 07h00–21h00,false,+237 222 910 142,efoulan@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""11"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0079,Unité de Dialyse Mbassi,Dialyse,Douala,Douala V,Bonanjo,,4.016291,9.789999,"[""hemodialyse"", ""consultation_nephrologue""]",Lun–Sam 06h00–20h00,false,+237 651 629 193,unitémbassi@hotmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""12"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0080,Centre de Dialyse Saint-Marc,Dialyse,Yaoundé,Yaoundé V,Nkoabang,,3.787039,11.460653,"[""hemodialyse""]",Lun–Ven 07h00–19h00,false,+237 653 955 762,marc@yahoo.fr,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""14"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
DIA0081,Centre de Néphrologie de Sodiko,Dialyse,Douala,Douala I,Sodiko,,3.994941,9.644345,"[""hemodialyse"", ""urgences_renales"", ""prise_en_charge_minsante""]",Lun–Ven 07h00–19h00,false,+237 233 798 433,néphrologiesod@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""18"", ""seances_par_semaine"": ""Sur rendez-vous"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Oui"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0082,Centre de Dialyse Saint-François,Dialyse,Douala,Douala I,Ndogbong,,4.054281,9.773332,"[""hemodialyse"", ""consultation_nephrologue"", ""prise_en_charge_cnps""]",Lun–Ven 07h00–19h00,false,+237 699 250 490,françois@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""17"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Non""}"
DIA0083,Centre de Dialyse de Nzeng-Ayong,Dialyse,Douala,Douala II,Bangue,,4.031122,9.636220,"[""hemodialyse"", ""dialyse_peritoneale"", ""consultation_nephrologue"", ""prise_en_charge_cnps"", ""prise_en_charge_minsante""]",Lun–Sam 06h00–20h00,false,+237 695 981 623,nzeng-ayong@gmail.com,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Oui"", ""nb_postes_dialyse"": ""16"", ""seances_par_semaine"": ""3 séances/semaine"", ""consultation_nephrologue"": ""Oui"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Oui"", ""prise_en_charge_minsante"": ""Oui""}"
DIA0084,Unité de Dialyse Ndoumbe,Dialyse,Yaoundé,Yaoundé III,Ngousso,,3.893862,11.453932,"[""hemodialyse""]",Lun–Ven 07h00–19h00,false,+237 653 988 724,uniténdoumbe@dialyse.cm,Dialyse,"{""hemodialyse"": ""Oui"", ""dialyse_peritoneale"": ""Non"", ""nb_postes_dialyse"": ""5"", ""seances_par_semaine"": ""2 séances/semaine"", ""consultation_nephrologue"": ""Non"", ""urgences_renales"": ""Non"", ""prise_en_charge_cnps"": ""Non"", ""prise_en_charge_minsante"": ""Non""}"
